data_apuracao,dezenas_sorteadas,numero_concurso
08/04/2021,"[15, 21, 24, 45, 29, 10]",2360
10/04/2021,"[46, 21, 35, 29, 14, 22]",2361
14/04/2021,"[35, 22, 32, 20, 50, 3]",2362
17/04/2021,"[34, 6, 58, 39, 14, 24]",2363
22/04/2021,"[42, 56, 33, 20, 51, 44]",2364
24/04/2021,"[44, 50, 17, 28, 37, 1]",2365
28/04/2021,"[33, 41, 38, 27, 4, 35]",2366
30/04/2021,"[29, 5, 23, 34, 53, 60]",2367
04/05/2021,"[13, 7, 36, 25, 58, 4]",2368
06/05/2021,"[60, 9, 19, 4, 17, 37]",2369
08/05/2021,"[56, 31, 37, 7, 44, 42]",2370
12/05/2021,"[30, 48, 36, 4, 39, 15]",2371
15/05/2021,"[19, 25, 44, 46, 3, 57]",2372
19/05/2021,"[44, 26, 23, 49, 60, 24]",2373
22/05/2021,"[25, 37, 39, 13, 41, 12]",2374
26/05/2021,"[58, 6, 46, 53, 44, 2]",2375
29/05/2021,"[22, 12, 17, 18, 19, 14]",2376
02/06/2021,"[35, 5, 44, 18, 43, 29]",2377
05/06/2021,"[37, 49, 41, 54, 11, 38]",2378
09/06/2021,"[26, 32, 56, 2, 8, 46]",2379
12/06/2021,"[53, 39, 11, 16, 20, 24]",2380
16/06/2021,"[47, 41, 32, 7, 23, 42]",2381
19/06/2021,"[53, 6, 19, 9, 38, 55]",2382
23/06/2021,"[41, 16, 40, 20, 15, 13]",2383
26/06/2021,"[25, 26, 9, 13, 22, 31]",2384
29/06/2021,"[32, 12, 43, 37, 24, 60]",2385
01/07/2021,"[35, 13, 11, 50, 49, 16]",2386
03/07/2021,"[38, 26, 30, 8, 31, 48]",2387
07/07/2021,"[8, 37, 45, 48, 33, 30]",2388
10/07/2021,"[39, 30, 16, 51, 37, 40]",2389
14/07/2021,"[20, 13, 9, 56, 32, 22]",2390
17/07/2021,"[5, 8, 13, 27, 50, 36]",2391
21/07/2021,"[53, 34, 25, 15, 23, 11]",2392
24/07/2021,"[32, 28, 38, 51, 27, 26]",2393
28/07/2021,"[42, 44, 5, 25, 36, 16]",2394
31/07/2021,"[44, 11, 4, 45, 57, 12]",2395
04/08/2021,"[3, 25, 2, 49, 42, 39]",2396
07/08/2021,"[6, 14, 48, 46, 20, 39]",2397
10/08/2021,"[36, 59, 17, 30, 8, 54]",2398
12/08/2021,"[52, 42, 35, 27, 51, 44]",2399
14/08/2021,"[9, 26, 36, 25, 21, 53]",2400
18/08/2021,"[8, 38, 13, 33, 11, 48]",2401
21/08/2021,"[60, 29, 6, 30, 25, 22]",2402
25/08/2021,"[32, 12, 14, 34, 33, 10]",2403
28/08/2021,"[19, 35, 1, 40, 47, 54]",2404
01/09/2021,"[21, 38, 59, 53, 49, 48]",2405
04/09/2021,"[29, 43, 12, 8, 54, 60]",2406
08/09/2021,"[17, 43, 31, 13, 55, 54]",2407
11/09/2021,"[29, 38, 57, 4, 30, 43]",2408
15/09/2021,"[58, 39, 49, 2, 52, 29]",2409
18/09/2021,"[10, 59, 35, 43, 7, 27]",2410
22/09/2021,"[7, 26, 43, 44, 34, 29]",2411
25/09/2021,"[16, 60, 36, 34, 9, 49]",2412
28/09/2021,"[48, 37, 22, 3, 40, 41]",2413
30/09/2021,"[4, 14, 29, 6, 5, 38]",2414
02/10/2021,"[29, 12, 60, 26, 35, 10]",2415
06/10/2021,"[6, 37, 57, 26, 11, 7]",2416
09/10/2021,"[3, 11, 27, 46, 7, 10]",2417
13/10/2021,"[19, 57, 27, 11, 60, 2]",2418
16/10/2021,"[10, 53, 43, 48, 35, 50]",2419
19/10/2021,"[8, 44, 60, 5, 39, 29]",2420
21/10/2021,"[32, 48, 35, 57, 2, 3]",2421
23/10/2021,"[7, 30, 2, 46, 10, 20]",2422
27/10/2021,"[51, 18, 48, 60, 38, 16]",2423
30/10/2021,"[17, 3, 38, 53, 16, 37]",2424
03/11/2021,"[46, 38, 31, 10, 54, 49]",2425
06/11/2021,"[57, 27, 24, 11, 32, 5]",2426
10/11/2021,"[56, 3, 19, 25, 37, 44]",2427
13/11/2021,"[25, 3, 28, 29, 9, 39]",2428
17/11/2021,"[60, 11, 56, 37, 53, 55]",2429
20/11/2021,"[26, 19, 46, 56, 45, 39]",2430
24/11/2021,"[11, 36, 26, 25, 8, 22]",2431
27/11/2021,"[52, 44, 29, 38, 7, 40]",2432
01/12/2021,"[8, 53, 9, 57, 32, 52]",2433
04/12/2021,"[28, 14, 40, 2, 51, 1]",2434
07/12/2021,"[32, 30, 36, 33, 22, 5]",2435
09/12/2021,"[38, 54, 32, 15, 5, 28]",2436
11/12/2021,"[41, 19, 55, 1, 46, 48]",2437
15/12/2021,"[37, 11, 55, 25, 4, 19]",2438
18/12/2021,"[47, 38, 2, 34, 51, 8]",2439
31/12/2021,"[46, 32, 15, 12, 23, 33]",2440
05/01/2022,"[42, 9, 41, 54, 46, 47]",2441
08/01/2022,"[49, 9, 7, 2, 41, 25]",2442
12/01/2022,"[31, 1, 12, 13, 5, 17]",2443
15/01/2022,"[17, 43, 20, 35, 37, 15]",2444
19/01/2022,"[25, 32, 47, 11, 37, 56]",2445
22/01/2022,"[13, 58, 51, 27, 1, 41]",2446
25/01/2022,"[52, 13, 19, 42, 49, 29]",2447
27/01/2022,"[32, 48, 30, 40, 35, 18]",2448
29/01/2022,"[14, 49, 52, 31, 20, 21]",2449
02/02/2022,"[17, 39, 11, 6, 15, 2]",2450
05/02/2022,"[13, 51, 26, 60, 31, 46]",2451
09/02/2022,"[56, 57, 8, 10, 51, 58]",2452
12/02/2022,"[44, 24, 10, 34, 14, 15]",2453
16/02/2022,"[14, 44, 22, 9, 24, 47]",2454
19/02/2022,"[59, 53, 38, 21, 50, 56]",2455
22/02/2022,"[52, 41, 28, 55, 40, 34]",2456
24/02/2022,"[50, 49, 19, 47, 10, 46]",2457
26/02/2022,"[44, 47, 15, 40, 51, 45]",2458
03/03/2022,"[33, 49, 15, 59, 24, 53]",2459
05/03/2022,"[35, 18, 28, 17, 16, 47]",2460
09/03/2022,"[37, 32, 21, 11, 16, 8]",2461
12/03/2022,"[3, 16, 57, 23, 45, 41]",2462
16/03/2022,"[11, 31, 16, 42, 51, 37]",2463
19/03/2022,"[2, 43, 7, 52, 24, 56]",2464
23/03/2022,"[29, 54, 53, 8, 3, 23]",2465
26/03/2022,"[54, 53, 20, 2, 13, 3]",2466
30/03/2022,"[1, 10, 45, 19, 35, 34]",2467
02/04/2022,"[22, 41, 53, 42, 35, 57]",2468
06/04/2022,"[5, 55, 38, 30, 28, 52]",2469
09/04/2022,"[51, 8, 48, 42, 33, 40]",2470
13/04/2022,"[30, 8, 23, 29, 55, 36]",2471
16/04/2022,"[18, 5, 13, 23, 36, 35]",2472
20/04/2022,"[55, 15, 28, 60, 42, 18]",2473
23/04/2022,"[38, 30, 22, 49, 56, 39]",2474
26/04/2022,"[60, 45, 1, 44, 58, 40]",2475
28/04/2022,"[46, 49, 2, 55, 7, 32]",2476
30/04/2022,"[20, 49, 33, 37, 50, 38]",2477
04/05/2022,"[2, 23, 28, 46, 17, 39]",2478
07/05/2022,"[21, 10, 35, 20, 17, 15]",2479
11/05/2022,"[31, 56, 6, 4, 50, 9]",2480
14/05/2022,"[1, 37, 36, 21, 8, 27]",2481
18/05/2022,"[32, 1, 57, 44, 35, 45]",2482
21/05/2022,"[54, 49, 34, 38, 40, 20]",2483
25/05/2022,"[59, 36, 41, 54, 14, 11]",2484
28/05/2022,"[60, 12, 38, 47, 5, 32]",2485
31/05/2022,"[19, 8, 9, 33, 17, 56]",2486
02/06/2022,"[54, 42, 48, 36, 23, 58]",2487
04/06/2022,"[40, 34, 57, 31, 17, 56]",2488
08/06/2022,"[13, 10, 41, 25, 42, 3]",2489
11/06/2022,"[11, 16, 41, 17, 46, 59]",2490
15/06/2022,"[53, 48, 29, 43, 38, 22]",2491
18/06/2022,"[33, 10, 52, 31, 42, 30]",2492
22/06/2022,"[44, 4, 56, 9, 37, 43]",2493
25/06/2022,"[22, 1, 54, 4, 10, 53]",2494
28/06/2022,"[33, 41, 8, 12, 30, 14]",2495
30/06/2022,"[46, 31, 26, 58, 38, 7]",2496
02/07/2022,"[14, 5, 48, 52, 46, 23]",2497
06/07/2022,"[26, 47, 9, 29, 46, 12]",2498
09/07/2022,"[38, 11, 56, 59, 47, 19]",2499
13/07/2022,"[32, 55, 25, 16, 5, 39]",2500
16/07/2022,"[58, 32, 11, 27, 59, 40]",2501
20/07/2022,"[39, 21, 16, 44, 20, 55]",2502
23/07/2022,"[45, 43, 14, 16, 38, 3]",2503
27/07/2022,"[42, 14, 41, 55, 44, 33]",2504
30/07/2022,"[43, 26, 5, 51, 3, 19]",2505
02/08/2022,"[21, 44, 40, 34, 22, 29]",2506
04/08/2022,"[4, 34, 6, 35, 12, 53]",2507
06/08/2022,"[51, 45, 41, 53, 58, 48]",2508
10/08/2022,"[50, 8, 37, 59, 39, 60]",2509
13/08/2022,"[25, 32, 13, 57, 8, 44]",2510
17/08/2022,"[49, 39, 4, 15, 41, 10]",2511
20/08/2022,"[47, 52, 10, 49, 34, 7]",2512
24/08/2022,"[50, 21, 13, 46, 35, 19]",2513
27/08/2022,"[5, 15, 52, 34, 45, 24]",2514
31/08/2022,"[54, 3, 41, 12, 45, 19]",2515
03/09/2022,"[49, 17, 53, 51, 8, 52]",2516
08/09/2022,"[6, 1, 22, 16, 5, 39]",2517
10/09/2022,"[22, 23, 44, 3, 60, 53]",2518
13/09/2022,"[20, 8, 3, 36, 57, 38]",2519
15/09/2022,"[22, 41, 2, 17, 60, 58]",2520
17/09/2022,"[59, 23, 28, 55, 33, 38]",2521
21/09/2022,"[32, 4, 25, 39, 40, 5]",2522
24/09/2022,"[37, 45, 1, 27, 10, 36]",2523
28/09/2022,"[22, 37, 3, 41, 43, 20]",2524
01/10/2022,"[51, 47, 21, 26, 13, 4]",2525
05/10/2022,"[2, 59, 24, 38, 16, 43]",2526
08/10/2022,"[48, 56, 19, 38, 29, 8]",2527
13/10/2022,"[15, 60, 22, 53, 56, 4]",2528
15/10/2022,"[5, 57, 56, 59, 32, 3]",2529
18/10/2022,"[14, 28, 17, 18, 30, 44]",2530
20/10/2022,"[18, 56, 1, 5, 49, 55]",2531
22/10/2022,"[17, 14, 30, 10, 18, 23]",2532
26/10/2022,"[53, 20, 17, 37, 45, 18]",2533
29/10/2022,"[36, 56, 60, 28, 44, 39]",2534
03/11/2022,"[24, 56, 1, 3, 51, 37]",2535
05/11/2022,"[45, 9, 27, 30, 33, 22]",2536
09/11/2022,"[24, 26, 48, 37, 12, 31]",2537
12/11/2022,"[33, 15, 6, 52, 20, 19]",2538
16/11/2022,"[59, 36, 23, 1, 33, 32]",2539
19/11/2022,"[28, 8, 49, 34, 41, 2]",2540
22/11/2022,"[47, 45, 28, 59, 10, 57]",2541
24/11/2022,"[25, 22, 12, 26, 55, 20]",2542
26/11/2022,"[46, 5, 53, 2, 27, 30]",2543
30/11/2022,"[25, 56, 55, 38, 45, 53]",2544
03/12/2022,"[57, 36, 32, 39, 20, 23]",2545
07/12/2022,"[34, 3, 48, 28, 23, 38]",2546
10/12/2022,"[37, 10, 38, 25, 31, 57]",2547
14/12/2022,"[25, 23, 29, 30, 9, 15]",2548
17/12/2022,"[30, 10, 33, 1, 6, 35]",2549
31/12/2022,"[59, 34, 4, 58, 10, 5]",2550
04/01/2023,"[25, 43, 46, 48, 1, 29]",2551
07/01/2023,"[24, 38, 41, 5, 33, 25]",2552
10/01/2023,"[58, 54, 15, 55, 13, 53]",2553
12/01/2023,"[43, 19, 25, 44, 48, 49]",2554
14/01/2023,"[45, 58, 3, 20, 52, 53]",2555
18/01/2023,"[34, 10, 14, 2, 6, 56]",2556
21/01/2023,"[13, 3, 27, 25, 16, 33]",2557
25/01/2023,"[10, 25, 34, 2, 18, 44]",2558
28/01/2023,"[12, 32, 35, 20, 9, 30]",2559
01/02/2023,"[52, 48, 5, 20, 17, 4]",2560
04/02/2023,"[22, 44, 56, 51, 37, 19]",2561
08/02/2023,"[44, 32, 57, 12, 51, 6]",2562
11/02/2023,"[5, 50, 30, 14, 9, 38]",2563
14/02/2023,"[19, 14, 8, 45, 32, 7]",2564
16/02/2023,"[54, 13, 25, 39, 9, 46]",2565
18/02/2023,"[53, 23, 45, 57, 11, 59]",2566
23/02/2023,"[33, 10, 60, 58, 11, 19]",2567
25/02/2023,"[22, 29, 49, 35, 16, 38]",2568
01/03/2023,"[6, 7, 28, 31, 25, 52]",2569
04/03/2023,"[18, 26, 27, 47, 50, 8]",2570
08/03/2023,"[18, 51, 38, 33, 9, 41]",2571
11/03/2023,"[24, 22, 3, 15, 7, 50]",2572
14/03/2023,"[37, 6, 49, 26, 32, 35]",2573
16/03/2023,"[12, 43, 48, 60, 44, 17]",2574
18/03/2023,"[46, 4, 53, 14, 12, 41]",2575
22/03/2023,"[32, 29, 43, 35, 38, 33]",2576
25/03/2023,"[31, 44, 22, 12, 50, 18]",2577
29/03/2023,"[47, 59, 60, 37, 50, 39]",2578
01/04/2023,"[10, 26, 44, 5, 35, 38]",2579
05/04/2023,"[43, 36, 3, 29, 13, 4]",2580
08/04/2023,"[17, 14, 39, 60, 32, 36]",2581
12/04/2023,"[34, 10, 21, 19, 14, 17]",2582
15/04/2023,"[27, 59, 2, 30, 20, 52]",2583
19/04/2023,"[53, 12, 36, 55, 5, 1]",2584
22/04/2023,"[26, 43, 59, 36, 34, 14]",2585
26/04/2023,"[18, 49, 41, 10, 59, 53]",2586
29/04/2023,"[5, 22, 11, 37, 10, 23]",2587
03/05/2023,"[31, 22, 9, 13, 57, 58]",2588
06/05/2023,"[36, 1, 16, 32, 15, 25]",2589
09/05/2023,"[43, 36, 2, 48, 28, 12]",2590
11/05/2023,"[30, 28, 23, 11, 21, 10]",2591
13/05/2023,"[51, 35, 34, 28, 15, 17]",2592
17/05/2023,"[14, 17, 10, 32, 25, 39]",2593
20/05/2023,"[7, 55, 32, 26, 49, 35]",2594
24/05/2023,"[52, 13, 1, 39, 50, 34]",2595
27/05/2023,"[35, 47, 56, 39, 51, 34]",2596
31/05/2023,"[58, 56, 54, 26, 14, 34]",2597
03/06/2023,"[7, 53, 14, 58, 60, 24]",2598
07/06/2023,"[43, 28, 34, 23, 60, 47]",2599
10/06/2023,"[46, 4, 37, 38, 60, 18]",2600
14/06/2023,"[40, 8, 34, 3, 44, 55]",2601
17/06/2023,"[32, 30, 46, 11, 16, 14]",2602
21/06/2023,"[3, 56, 29, 13, 52, 7]",2603
24/06/2023,"[19, 16, 17, 22, 46, 57]",2604
27/06/2023,"[5, 54, 35, 46, 11, 26]",2605
29/06/2023,"[32, 45, 49, 16, 10, 2]",2606
01/07/2023,"[57, 25, 11, 60, 7, 51]",2607
05/07/2023,"[7, 13, 29, 17, 52, 24]",2608
08/07/2023,"[21, 35, 27, 60, 3, 32]",2609
12/07/2023,"[53, 55, 10, 23, 34, 57]",2610
15/07/2023,"[25, 18, 4, 49, 21, 12]",2611
19/07/2023,"[44, 50, 34, 27, 54, 20]",2612
22/07/2023,"[46, 40, 26, 14, 42, 52]",2613
25/07/2023,"[3, 25, 19, 14, 13, 8]",2614
27/07/2023,"[41, 23, 59, 22, 7, 5]",2615
29/07/2023,"[49, 38, 6, 23, 35, 16]",2616
02/08/2023,"[44, 42, 36, 3, 14, 43]",2617
05/08/2023,"[45, 17, 29, 35, 48, 6]",2618
09/08/2023,"[41, 5, 50, 39, 44, 36]",2619
12/08/2023,"[26, 21, 13, 4, 6, 28]",2620
16/08/2023,"[14, 47, 9, 16, 42, 6]",2621
19/08/2023,"[24, 22, 50, 19, 60, 9]",2622
22/08/2023,"[59, 35, 10, 15, 20, 37]",2623
24/08/2023,"[31, 58, 5, 52, 37, 47]",2624
26/08/2023,"[10, 35, 9, 55, 58, 44]",2625
29/08/2023,"[16, 13, 9, 1, 59, 52]",2626
31/08/2023,"[57, 31, 58, 43, 13, 25]",2627
02/09/2023,"[54, 32, 5, 53, 40, 14]",2628
05/09/2023,"[48, 40, 35, 41, 11, 32]",2629
09/09/2023,"[14, 18, 38, 31, 26, 22]",2630
12/09/2023,"[50, 53, 14, 36, 26, 39]",2631
14/09/2023,"[10, 57, 5, 56, 38, 27]",2632
16/09/2023,"[33, 45, 2, 54, 25, 23]",2633
19/09/2023,"[56, 8, 28, 48, 32, 27]",2634
21/09/2023,"[37, 29, 6, 58, 56, 11]",2635
23/09/2023,"[43, 16, 5, 38, 42, 48]",2636
26/09/2023,"[32, 34, 10, 1, 59, 2]",2637
28/09/2023,"[44, 55, 54, 30, 34, 9]",2638
30/09/2023,"[49, 22, 48, 8, 11, 2]",2639
03/10/2023,"[27, 32, 28, 8, 4, 10]",2640
05/10/2023,"[39, 9, 45, 24, 50, 34]",2641
07/10/2023,"[31, 8, 49, 33, 50, 13]",2642
10/10/2023,"[10, 29, 56, 2, 59, 31]",2643
14/10/2023,"[22, 30, 17, 4, 49, 28]",2644
17/10/2023,"[34, 59, 22, 51, 42, 8]",2645
19/10/2023,"[58, 28, 41, 30, 18, 39]",2646
21/10/2023,"[54, 33, 9, 50, 39, 43]",2647
24/10/2023,"[59, 45, 44, 46, 56, 20]",2648
26/10/2023,"[46, 32, 11, 56, 6, 26]",2649
28/10/2023,"[37, 58, 18, 39, 29, 9]",2650
01/11/2023,"[23, 59, 36, 6, 35, 37]",2651
04/11/2023,"[59, 45, 23, 13, 29, 26]",2652
07/11/2023,"[43, 48, 60, 14, 41, 32]",2653
09/11/2023,"[23, 17, 47, 51, 36, 11]",2654
11/11/2023,"[30, 31, 49, 23, 56, 10]",2655
14/11/2023,"[57, 27, 46, 20, 24, 58]",2656
18/11/2023,"[7, 53, 33, 36, 32, 27]",2657
21/11/2023,"[60, 51, 13, 5, 39, 58]",2658
23/11/2023,"[36, 55, 60, 53, 11, 46]",2659
25/11/2023,"[13, 38, 60, 6, 12, 20]",2660
28/11/2023,"[35, 38, 30, 41, 56, 6]",2661
30/11/2023,"[31, 20, 42, 40, 17, 34]",2662
02/12/2023,"[27, 7, 56, 11, 41, 59]",2663
05/12/2023,"[15, 40, 17, 12, 52, 30]",2664
07/12/2023,"[3, 39, 21, 22, 14, 37]",2665
09/12/2023,"[29, 5, 43, 47, 30, 25]",2666
12/12/2023,"[4, 46, 21, 51, 8, 1]",2667
14/12/2023,"[46, 30, 41, 27, 1, 57]",2668
16/12/2023,"[7, 4, 35, 16, 46, 54]",2669
31/12/2023,"[24, 56, 33, 48, 21, 41]",2670
04/01/2024,"[53, 43, 19, 16, 58, 57]",2671
06/01/2024,"[40, 10, 13, 20, 56, 43]",2672
09/01/2024,"[35, 45, 52, 4, 27, 56]",2673
11/01/2024,"[46, 23, 15, 21, 14, 8]",2674
13/01/2024,"[34, 45, 31, 26, 42, 1]",2675
16/01/2024,"[14, 4, 19, 29, 22, 6]",2676
18/01/2024,"[3, 54, 7, 34, 42, 32]",2677
20/01/2024,"[16, 54, 13, 37, 10, 18]",2678
23/01/2024,"[26, 7, 38, 51, 18, 20]",2679
25/01/2024,"[45, 57, 3, 11, 42, 46]",2680
27/01/2024,"[47, 20, 30, 42, 53, 10]",2681
30/01/2024,"[29, 4, 17, 58, 30, 52]",2682
01/02/2024,"[3, 57, 27, 1, 47, 23]",2683
03/02/2024,"[26, 45, 53, 48, 46, 17]",2684
06/02/2024,"[51, 46, 9, 31, 47, 16]",2685
08/02/2024,"[6, 41, 12, 43, 20, 59]",2686
10/02/2024,"[2, 30, 34, 4, 24, 50]",2687
15/02/2024,"[12, 33, 41, 46, 17, 54]",2688
17/02/2024,"[16, 48, 52, 47, 9, 20]",2689
20/02/2024,"[43, 45, 9, 28, 55, 33]",2690
22/02/2024,"[15, 28, 40, 37, 57, 13]",2691
24/02/2024,"[56, 33, 55, 45, 9, 59]",2692
27/02/2024,"[50, 29, 44, 11, 46, 45]",2693
29/02/2024,"[41, 22, 7, 20, 58, 29]",2694
02/03/2024,"[40, 33, 34, 17, 15, 32]",2695
05/03/2024,"[13, 39, 55, 4, 59, 18]",2696
07/03/2024,"[25, 42, 13, 11, 10, 27]",2697
09/03/2024,"[60, 2, 18, 35, 45, 19]",2698
12/03/2024,"[31, 23, 49, 54, 9, 58]",2699
14/03/2024,"[11, 19, 28, 20, 1, 48]",2700
16/03/2024,"[6, 18, 47, 31, 32, 15]",2701
19/03/2024,"[40, 46, 6, 20, 13, 34]",2702
21/03/2024,"[56, 3, 35, 11, 38, 7]",2703
23/03/2024,"[3, 25, 31, 10, 7, 52]",2704
26/03/2024,"[35, 2, 47, 22, 27, 16]",2705
30/03/2024,"[45, 24, 17, 30, 10, 11]",2706
02/04/2024,"[39, 9, 11, 54, 7, 57]",2707
04/04/2024,"[19, 11, 12, 10, 28, 23]",2708
06/04/2024,"[22, 12, 23, 47, 24, 53]",2709
09/04/2024,"[44, 50, 25, 42, 5, 6]",2710
11/04/2024,"[36, 55, 14, 38, 60, 46]",2711
13/04/2024,"[35, 19, 7, 40, 42, 15]",2712
16/04/2024,"[58, 9, 23, 35, 25, 26]",2713
18/04/2024,"[17, 45, 57, 42, 52, 16]",2714
20/04/2024,"[25, 19, 53, 7, 50, 46]",2715
23/04/2024,"[48, 27, 28, 49, 20, 5]",2716
25/04/2024,"[36, 6, 50, 34, 22, 44]",2717
27/04/2024,"[41, 34, 59, 46, 30, 6]",2718
30/04/2024,"[42, 25, 48, 27, 16, 30]",2719
04/05/2024,"[43, 15, 42, 16, 23, 8]",2720
07/05/2024,"[48, 9, 11, 46, 10, 25]",2721
09/05/2024,"[36, 25, 44, 23, 19, 46]",2722
11/05/2024,"[6, 12, 28, 60, 19, 50]",2723
14/05/2024,"[24, 54, 26, 21, 11, 42]",2724
16/05/2024,"[47, 33, 32, 38, 2, 10]",2725
18/05/2024,"[59, 27, 53, 55, 49, 45]",2726
21/05/2024,"[51, 39, 4, 32, 57, 48]",2727
23/05/2024,"[2, 43, 11, 9, 25, 51]",2728
25/05/2024,"[47, 54, 20, 41, 27, 53]",2729
28/05/2024,"[46, 29, 41, 60, 24, 7]",2730
01/06/2024,"[49, 12, 58, 32, 4, 45]",2731
04/06/2024,"[18, 49, 1, 60, 16, 3]",2732
06/06/2024,"[20, 14, 56, 39, 21, 44]",2733
08/06/2024,"[48, 35, 60, 59, 21, 27]",2734
11/06/2024,"[47, 53, 59, 46, 5, 33]",2735
13/06/2024,"[35, 26, 24, 11, 17, 43]",2736
15/06/2024,"[30, 20, 37, 34, 16, 45]",2737
18/06/2024,"[44, 46, 2, 60, 19, 25]",2738
20/06/2024,"[53, 25, 19, 45, 47, 37]",2739
22/06/2024,"[17, 41, 34, 13, 47, 16]",2740
25/06/2024,"[42, 33, 1, 35, 39, 56]",2741
27/06/2024,"[11, 2, 25, 37, 32, 57]",2742
29/06/2024,"[27, 37, 25, 53, 13, 30]",2743
02/07/2024,"[34, 25, 33, 10, 26, 38]",2744
04/07/2024,"[7, 11, 2, 52, 57, 5]",2745
06/07/2024,"[30, 22, 27, 51, 43, 56]",2746
10/07/2024,"[28, 14, 36, 45, 24, 17]",2747
13/07/2024,"[19, 52, 46, 50, 43, 32]",2748
16/07/2024,"[27, 38, 43, 8, 44, 25]",2749
18/07/2024,"[11, 7, 36, 52, 19, 12]",2750
20/07/2024,"[42, 18, 53, 13, 52, 4]",2751
23/07/2024,"[15, 24, 44, 40, 4, 47]",2752
25/07/2024,"[46, 55, 6, 31, 52, 26]",2753
27/07/2024,"[55, 10, 44, 14, 56, 58]",2754
30/07/2024,"[58, 7, 17, 33, 41, 13]",2755
01/08/2024,"[1, 46, 13, 18, 6, 43]",2756
03/08/2024,"[21, 51, 54, 37, 1, 40]",2757
06/08/2024,"[35, 41, 19, 36, 60, 37]",2758
08/08/2024,"[10, 3, 48, 40, 59, 38]",2759
10/08/2024,"[8, 47, 19, 48, 39, 11]",2760
13/08/2024,"[3, 57, 44, 49, 22, 34]",2761
15/08/2024,"[1, 30, 48, 50, 40, 17]",2762
17/08/2024,"[16, 49, 19, 44, 43, 15]",2763
20/08/2024,"[51, 31, 20, 38, 34, 42]",2764
22/08/2024,"[39, 12, 47, 8, 43, 34]",2765
24/08/2024,"[10, 9, 38, 34, 44, 36]",2766
27/08/2024,"[42, 14, 21, 59, 50, 47]",2767
29/08/2024,"[2, 18, 32, 28, 33, 12]",2768
31/08/2024,"[16, 35, 10, 60, 46, 49]",2769
03/09/2024,"[37, 50, 44, 28, 60, 21]",2770
06/09/2024,"[50, 33, 7, 13, 14, 38]",2771
10/09/2024,"[53, 56, 41, 1, 33, 12]",2772
12/09/2024,"[23, 19, 34, 38, 32, 57]",2773
14/09/2024,"[24, 6, 16, 22, 38, 50]",2774
17/09/2024,"[1, 51, 14, 44, 4, 26]",2775
19/09/2024,"[51, 17, 22, 52, 5, 37]",2776
21/09/2024,"[52, 42, 38, 2, 13, 21]",2777
24/09/2024,"[57, 20, 34, 43, 40, 33]",2778
26/09/2024,"[44, 54, 51, 19, 14, 32]",2779
28/09/2024,"[46, 10, 53, 7, 9, 14]",2780
01/10/2024,"[35, 31, 55, 50, 10, 45]",2781
03/10/2024,"[28, 6, 45, 16, 11, 25]",2782
05/10/2024,"[30, 7, 39, 38, 54, 43]",2783
08/10/2024,"[35, 57, 59, 44, 27, 30]",2784
11/10/2024,"[50, 48, 57, 20, 27, 59]",2785
16/10/2024,"[6, 17, 11, 51, 20, 40]",2786
19/10/2024,"[10, 50, 36, 34, 23, 8]",2787
22/10/2024,"[37, 39, 47, 56, 52, 23]",2788
24/10/2024,"[19, 3, 17, 55, 20, 18]",2789
26/10/2024,"[32, 49, 42, 40, 29, 58]",2790
29/10/2024,"[37, 3, 25, 11, 2, 43]",2791
01/11/2024,"[49, 16, 33, 59, 22, 34]",2792
05/11/2024,"[7, 59, 37, 57, 9, 25]",2793
07/11/2024,"[3, 14, 28, 52, 20, 9]",2794
09/11/2024,"[13, 16, 55, 43, 46, 33]",2795
13/11/2024,"[14, 58, 6, 33, 3, 55]",2796
16/11/2024,"[25, 3, 52, 45, 1, 15]",2797
19/11/2024,"[9, 59, 60, 3, 18, 54]",2798
23/11/2024,"[1, 45, 60, 40, 38, 31]",2799
26/11/2024,"[57, 1, 46, 19, 13, 50]",2800
28/11/2024,"[27, 25, 46, 56, 48, 33]",2801
30/11/2024,"[17, 60, 26, 21, 32, 28]",2802
03/12/2024,"[43, 20, 57, 59, 32, 1]",2803
05/12/2024,"[60, 33, 24, 14, 31, 25]",2804
07/12/2024,"[58, 24, 1, 55, 47, 6]",2805
10/12/2024,"[33, 46, 45, 13, 5, 11]",2806
12/12/2024,"[8, 55, 25, 52, 56, 49]",2807
14/12/2024,"[10, 46, 41, 35, 24, 33]",2808
17/12/2024,"[4, 39, 2, 34, 28, 15]",2809
31/12/2024,"[50, 17, 29, 57, 1, 19]",2810
04/01/2025,"[37, 39, 45, 27, 36, 8]",2811
07/01/2025,"[39, 42, 31, 15, 18, 27]",2812
09/01/2025,"[21, 58, 38, 32, 51, 10]",2813
11/01/2025,"[26, 49, 54, 19, 17, 11]",2814
14/01/2025,"[5, 20, 38, 28, 53, 50]",2815
16/01/2025,"[40, 19, 17, 4, 48, 20]",2816
18/01/2025,"[55, 43, 60, 30, 24, 46]",2817
21/01/2025,"[7, 15, 25, 47, 12, 10]",2818
23/01/2025,"[43, 39, 12, 50, 46, 11]",2819
25/01/2025,"[25, 32, 15, 19, 42, 6]",2820
28/01/2025,"[30, 44, 14, 45, 22, 33]",2821
30/01/2025,"[46, 53, 56, 47, 39, 29]",2822
01/02/2025,"[15, 60, 21, 57, 7, 37]",2823
04/02/2025,"[43, 54, 34, 4, 57, 16]",2824
